,MI Scores
1393,0.11256069803304669
2213,0.11188732222358055
1933,0.11184837617951793
954,0.1117927177763196
1279,0.11152972068254652
1722,0.11140561071386212
2643,0.11107999087108045
685,0.11107995358025535
1079,0.1102151134235747
1516,0.10984267496916411
501,0.1094333311477147
188,0.10940964984209245
2060,0.10909064363067289
744,0.10848944693309193
2073,0.107319021369777
416,0.10702255722810694
208,0.10697207320124225
1164,0.10591208870734237
934,0.10555823584142843
2300,0.10528857568391015
900,0.10528737378045383
2359,0.10525951548135293
1630,0.10523782824044581
759,0.10462431922828763
2460,0.10456912933463647
1152,0.10444934458823951
1151,0.104379074985955
1754,0.10429752086283983
390,0.10379613593809767
1056,0.10354632060737856
1724,0.10350462359787871
2312,0.1030138689800495
854,0.10291627616020271
2621,0.1029058129754663
986,0.10206482364773661
2340,0.10200105404330051
2591,0.1014979228330164
1957,0.10148902770230706
458,0.10118053627031331
2577,0.10073215056823104
1797,0.10050894110422881
2394,0.09970004448229419
328,0.09900793950233089
1042,0.09885524767707032
1812,0.0988028118591946
1823,0.09874217930551321
1665,0.09861325779844199
702,0.09857626712673451
474,0.09846933418285087
2077,0.09807087753069998
340,0.09757652441867926
2305,0.09709059942141574
1852,0.09703433487221158
1762,0.0967354442507391
1254,0.09637764694872253
653,0.09625468790016489
1246,0.09576465887561181
1344,0.09548749239321142
978,0.09514078356268918
2248,0.09506360411747883
2386,0.0950188968725243
2360,0.09480272318774752
2101,0.09464415642571211
716,0.09454854661302114
1399,0.09452578563555258
12,0.09445902405403395
202,0.09438859082511541
1863,0.09421740297423264
276,0.09400564898687813
263,0.09345636786815259
1708,0.09344910830858177
911,0.09311684532023579
555,0.09266456349246832
2141,0.09258605879087067
1785,0.09258044994480974
851,0.09233572835258563
2524,0.092225505098249
422,0.09188350671831813
1489,0.09099032808532748
2057,0.09081278040869734
1997,0.09056032717117368
1370,0.09012209354991096
213,0.09007073514267905
1844,0.08976582182646942
1103,0.08946286157904026
1463,0.08887588809938407
2063,0.0884067470501031
2153,0.08827434666612666
559,0.08820759279558699
2485,0.08797119873167425
1140,0.08790112597114508
2590,0.08753126557681457
1066,0.08750927586414825
2361,0.08690234668293417
2516,0.08677047740878008
2406,0.08669674482957967
1765,0.08632325275040831
431,0.0861029165872238
2519,0.08601564451868082
1726,0.08600943162577579
2179,0.08600800167219713
902,0.085812614945866
2152,0.08562399657454067
1213,0.08557507238682494
1076,0.08553518682811534
2081,0.08541004988811274
140,0.08539793461736345
2487,0.08515752440895596
2020,0.08508142648148365
906,0.08498198779552624
1545,0.08498042729350708
415,0.08487148800285826
2626,0.0848165977326869
551,0.08476439078251863
2289,0.08463052747594135
868,0.08456380759995419
489,0.08452701324883138
96,0.08412044989653378
0,0.08342560591750248
2335,0.08302027854850946
1560,0.08276875780273585
124,0.08269438092894532
1927,0.08265911947848537
2102,0.08264975522410722
1403,0.08264483124562005
768,0.08254913116666573
475,0.08247040404214045
121,0.08243078272213822
665,0.08240494456218617
405,0.08238920228943103
1574,0.08230291506493748
2505,0.08198696537449024
1900,0.0819594860252626
243,0.08189470170321655
1326,0.08181165756375908
2350,0.081438616081984
2197,0.08141463143119321
920,0.08126368026014674
2055,0.08099734088156785
1295,0.08083079402473548
1779,0.08080231427758822
1474,0.08051638497786939
196,0.08043408731082646
1524,0.08042502654529482
111,0.08039420537575159
2409,0.08036814743304488
1854,0.08001111786489012
2093,0.07985645196076607
370,0.07961555368880369
1139,0.07961381467786
2539,0.07958326669365867
2441,0.07919819363748282
1022,0.07915832226955866
2384,0.07910731560220308
498,0.0788282847713937
1225,0.07882096902263314
1242,0.07862738889398013
1320,0.0784615971701772
866,0.07845923615782002
360,0.07841704739640454
696,0.07841323428299107
1341,0.07822767660346575
1928,0.07804872156939702
2098,0.0779365436952304
2645,0.07776390672364109
70,0.07761184863108195
525,0.0775100875024175
1487,0.07713249846384729
1853,0.07698509601689763
