,MI Scores
2058,0.3743762189959019
721,0.37430344302812535
135,0.3707141060515622
2005,0.3649964325321924
2199,0.364015393690156
590,0.36360054070859826
1635,0.3599301246308455
804,0.3584765231705296
1586,0.3565700254374753
1250,0.35649437037249054
1,0.35565628214679545
1911,0.354681449832819
617,0.3539947454749297
569,0.3538614954310968
2547,0.34985128031136137
1059,0.3472630332317612
1871,0.3412046841358807
1216,0.33541521055695234
698,0.33510002065886857
1718,0.33453373455435753
1214,0.3321535782314302
281,0.3290667248936603
855,0.3283771296186413
858,0.328141754543559
2581,0.32738090602817804
130,0.32730960826413646
1498,0.32569641415843464
1469,0.32481454557253975
723,0.31980712786355125
1197,0.3190869121123965
1198,0.31656162593834614
2453,0.31645275905740444
388,0.31403769864878917
2481,0.31222835445420705
190,0.3104316916429686
834,0.309441060317571
2572,0.30870075624227544
666,0.30782825731467156
2220,0.30692286729145923
402,0.30385836615019235
692,0.3028483954706003
514,0.301031116463375
1778,0.3004013617888912
326,0.29755824757484994
1473,0.29683697010456145
895,0.2936127812409204
2634,0.29343531820557
2035,0.29337786526719256
2049,0.2929055432333434
139,0.2919342415984021
1026,0.29098887799324524
14,0.29076440564090156
63,0.29002276029603635
2159,0.28969722579792645
889,0.289353032763743
1504,0.28831342116417513
1127,0.28672996472006007
1043,0.28522083101042917
2306,0.2837001873737499
621,0.28210206011249284
2397,0.28200751387066525
68,0.2804485247033979
182,0.2793275366756163
1070,0.278248403857031
1884,0.2762648160001233
984,0.2734914510303277
1689,0.27220952161202483
1752,0.2713404320163946
163,0.2669374064628518
2234,0.2658125935391684
658,0.2657910612185699
278,0.26234109859108345
321,0.25923500556807033
2068,0.25818209564329075
1686,0.2566352833900649
2387,0.2552773945614
594,0.25521621289791163
2494,0.25482810326252503
2161,0.25376930694359956
2226,0.2510316740553087
931,0.24981838413722413
708,0.2484432376164012
1205,0.24769518004303492
1075,0.2469840467925537
1310,0.2451755379560101
1317,0.2446159164063686
404,0.24455300076264797
398,0.2432117022884217
192,0.24123801521234656
916,0.23973904771733423
1963,0.23941670466401366
116,0.23892931407836526
761,0.2379308524269499
562,0.2373197338184414
2235,0.23543298968102322
1472,0.23377464569849282
397,0.23236771975550718
1236,0.23044162637045362
234,0.23009597638370183
2471,0.22958514013959475
776,0.22926358819697512
2445,0.2290066988886732
2493,0.229004721963749
1004,0.22796311739871689
755,0.22744892669680272
491,0.22733449430555197
69,0.2246318759052972
1695,0.22441634211467276
387,0.21981816631172224
1687,0.21939175155519441
1306,0.2172341334837995
2206,0.21690117733845282
1240,0.21399429901431422
2224,0.21255675564039933
1557,0.2122333017779443
1577,0.2120370645950551
241,0.21124421186221376
582,0.2100443811225352
923,0.20893613217138363
1241,0.20888304205506758
914,0.20775625502310424
1122,0.2070204483805873
1709,0.20669055675410908
1316,0.20363151908102806
411,0.20316980707721877
1715,0.202537094259867
2140,0.20199681667406244
597,0.20137978934039857
2374,0.20081874681795853
219,0.1988232467701896
1256,0.1984660758330774
2009,0.19822494364470344
300,0.19468999285778166
1308,0.19269026729820604
711,0.19207515085638605
550,0.19185180735851404
995,0.19154813598057663
2399,0.19148377764573565
1858,0.19028055637335806
1868,0.18984031540311896
82,0.187894802623231
1569,0.1867858728715337
960,0.18630087423555786
399,0.18399324494163638
1299,0.18309809241141295
2452,0.1806828010950312
1151,0.17961976105319044
2458,0.17916234546600807
949,0.17848971158206517
1543,0.17778130954525473
322,0.17774796399702764
2100,0.17742753807733358
954,0.1761316733066991
813,0.1753648264940999
1664,0.1747802031674608
458,0.17477524614677842
224,0.17399242552723093
3,0.17133963483083647
296,0.1699348439603532
2057,0.16985834392210641
1510,0.1695700453081428
73,0.1691170109352247
1698,0.16896706785956983
596,0.16746600378627852
833,0.16716489061206863
694,0.16667800192083781
74,0.16660954036440856
426,0.16550259553891244
1748,0.16486721790130465
